Type,Typical.Action.Chain.Pos,Noun,Tense,Polarity,Co.2.Pr,Pr.2.Pr,Style,Gender,Age,Education,Speaker
Plural,Heads,inundacion,All.Others,Positive,Singular,Pluralized,Interview,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,padre,Present-Preterit,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,monstruo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,persona,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,vez,Present-Preterit,Positive,No.Priming,Pluralized,Interview,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,persona,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,vez,Present-Preterit,Positive,No.Priming,Singular,Interview,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,peligro,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,bandera,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,semana de,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,persona,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,gallina,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,hueso,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,tipo,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,talento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,pelotero,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,pez,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Tails-Settings,libro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,indicio,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Tails-Settings,victima,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,terremoto,All.Others,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,Maria,Present-Preterit,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,persona,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,traductor,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,butaca,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,butaca,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,conocimiento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,conocimiento,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,sapo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,sapo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,carro,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,grupo de,All.Others,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,sentimiento,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,alumno,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Tails-Settings,invitado,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,lo,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,leon,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,leon,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Heads,ardilla,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Singular,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Male,Oldest.Speakers,University,SJ03H22
Plural,Tails-Settings,nivel,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,animal,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,monja,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,monja,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,maestro,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,estudiante,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,muchacho,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,problema,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,problema,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,estudiante,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,padre,All.Others,Positive,No.Priming,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,padre,Present-Preterit,Positive,No.Priming,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,Singular,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,lo,Present-Preterit,Positive,No.Priming,Singular,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,pelea,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,pelea,Present-Preterit,Positive,Singular,Singular,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,fiesta,Present-Preterit,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,parranda,All.Others,Positive,Pluralized,Singular,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,parranda,Present-Preterit,Positive,No.Priming,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,temblor,All.Others,Positive,Pluralized,No.Priming,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,dano,All.Others,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,dano,All.Others,Negative,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,maremoto,Present-Preterit,Positive,Pluralized,Pluralized,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,maremoto,Present-Preterit,Positive,No.Priming,Singular,Interview,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,padre,Present-Preterit,Positive,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,cosa,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,cosa,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,situacion,All.Others,Positive,Singular,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,peligro,Present-Preterit,Negative,Singular,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,persona,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,situacion,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,situacion,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,situacion,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,situacion,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,situacion,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,animal,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,lobo,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,ladron,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,vez,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,peligro,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,peligro,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,bandera,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,semana de,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,semana de,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,tanto,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,tanto,Present-Preterit,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,cuarto,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,truco de magia,Present-Preterit,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,semana de,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,peligro,All.Others,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,peligro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,critica,All.Others,Negative,No.Priming,No.Priming,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,carro,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Tails-Settings,lo,All.Others,Positive,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Plural,Heads,persona,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Pluralized,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Singular,Heads,carro,Present-Preterit,Negative,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
Plural,Tails-Settings,vez,All.Others,Positive,No.Priming,Singular,Reading.Task-Questionnaire.Task,Female,Oldest.Speakers,University,SJ04M22
