Response.variable,Variety,Speaker,Speaker.sex,Speaker.YOB,Semantics,Recipient.type,Recipient.animacy,Recipient.definiteness,Recipient.length,Theme.type,Theme.animacy,Theme.length
D,US,1283,M,1950,A,P,A,Definite,1,N,I,9
D,US,1303,F,1946,C,P,A,Definite,1,N,I,9
D,US,1307,F,1953,C,P,A,Definite,1,N,I,9
D,US,1423,F,1960,A,P,A,Definite,1,N,I,9
D,US,1536,M,1961,A,P,A,Definite,1,N,I,9
D,US,1614,F,1963,C,P,A,Definite,1,N,I,9
D,US,1684,F,1966,A,P,A,Definite,1,N,I,9
D,US,1002,F,1963,A,P,A,Definite,1,N,I,10
D,US,1018,F,1962,A,P,A,Definite,1,N,I,11
D,US,1574,M,1962,A,P,A,Definite,1,N,I,10
D,US,1621,M,1964,A,P,A,Definite,1,N,T,10
D,US,1680,F,1950,A,P,A,Definite,1,N,I,10
D,US,1502,F,1962,A,P,A,Definite,1,N,I,11
D,US,1519,F,1971,A,P,A,Definite,1,N,T,11
D,US,1007,F,1965,A,P,A,Definite,1,N,I,12
D,US,1549,M,1950,A,P,A,Definite,1,N,I,12
D,US,1676,M,1964,A,P,A,Definite,1,N,I,12
D,US,1554,M,1960,A,P,A,Definite,1,N,T,13
D,US,1570,M,1961,A,P,A,Definite,1,N,I,13
D,US,1002,F,1963,A,P,A,Definite,1,N,I,14
D,US,1570,M,1961,A,P,A,Definite,1,N,T,15
D,US,1010,M,1932,A,P,A,Definite,1,I,I,11
D,US,1014,F,1947,A,P,A,Definite,1,N,I,13
D,US,1018,F,1962,A,N,A,Definite,5,N,I,12
D,US,1027,F,1961,C,P,A,Definite,1,N,I,10
D,US,1027,F,1961,A,P,C,Definite,1,N,I,15
D,US,1035,F,1953,A,P,A,Definite,1,N,I,21
D,US,1035,F,1953,C,N,A,Definite,2,N,I,18
D,US,1039,M,1943,A,N,A,Definite,3,N,I,12
D,US,1042,F,1938,A,P,A,Definite,1,N,I,12
D,US,1042,F,1938,A,P,A,Definite,1,N,I,20
D,US,1042,F,1938,A,P,A,Definite,1,N,I,44
D,US,1043,F,1936,A,P,A,Definite,1,N,I,12
D,US,1054,M,1945,A,P,A,Definite,1,N,I,10
D,US,1071,F,1951,C,P,A,Definite,1,N,I,15
D,US,1094,F,1960,A,N,A,Definite,3,N,I,13
D,US,1117,M,1950,C,P,A,Definite,1,N,I,14
D,US,1121,M,1937,C,P,A,Definite,1,N,I,11
D,US,1121,M,1937,C,P,A,Definite,1,N,I,12
D,US,1121,M,1937,C,P,A,Definite,1,N,I,14
D,US,1121,M,1937,T,P,A,Definite,1,N,I,17
D,US,1132,F,1942,A,P,A,Definite,1,N,I,13
D,US,1132,F,1942,T,P,A,Definite,1,N,I,12
D,US,1139,M,1956,C,P,A,Definite,1,N,I,10
D,US,1139,M,1956,C,P,A,Definite,1,N,I,24
D,US,1139,M,1956,A,P,A,Definite,1,N,I,11
D,US,1139,M,1956,A,P,A,Definite,1,N,I,15
D,US,1140,M,1941,A,P,I,Definite,1,N,I,17
D,US,1146,M,1961,T,P,A,Definite,1,N,I,1
D,US,1149,F,1954,T,P,A,Definite,1,N,I,13
D,US,1149,F,1954,C,P,A,Definite,1,I,I,12
D,US,1151,M,1953,T,P,A,Definite,1,N,I,10
D,US,1157,F,1944,A,P,A,Definite,1,N,I,17
D,US,1176,F,1959,A,N,A,Indefinite,2,N,I,15
D,US,1181,M,1958,C,P,A,Definite,1,N,I,11
D,US,1208,F,1941,T,P,A,Definite,1,N,I,10
D,US,1209,M,1954,T,N,A,Indefinite,1,N,I,13
D,US,1212,M,1943,A,P,C,Definite,1,N,I,11
D,US,1214,F,1960,T,I,A,Indefinite,1,N,I,13
D,US,1219,M,1953,C,P,A,Definite,1,N,I,14
D,US,1232,M,1958,A,P,A,Definite,1,N,I,13
D,US,1245,M,1935,A,N,A,Definite,9,N,I,13
D,US,1249,F,1954,T,P,A,Definite,1,N,I,31
D,US,1249,F,1954,T,P,A,Definite,1,N,I,10
D,US,1253,F,1958,A,P,A,Definite,1,N,I,11
D,US,1255,M,1953,A,N,C,Definite,3,N,I,14
D,US,1263,F,1934,C,P,A,Definite,1,N,I,14
D,US,1280,F,1958,A,P,A,Definite,1,N,I,13
D,US,1304,M,1950,C,P,A,Definite,1,N,I,11
D,US,1353,M,1943,A,P,A,Definite,1,N,I,14
D,US,1372,F,1955,A,P,A,Definite,1,N,I,10
D,US,1383,M,1947,A,P,A,Definite,1,N,I,27
D,US,1408,F,1961,A,P,A,Definite,1,N,I,12
D,US,1409,F,1941,A,P,A,Definite,1,N,I,10
D,US,1413,M,1940,A,P,A,Definite,1,N,I,13
D,US,1414,F,1941,A,P,A,Definite,1,N,I,10
D,US,1415,F,1939,A,P,A,Definite,1,N,I,11
D,US,1417,F,1962,A,P,A,Definite,1,N,I,15
D,US,1425,M,1960,A,P,A,Definite,1,N,I,13
D,US,1438,M,1959,A,P,I,Definite,1,N,I,10
D,US,1448,M,1951,A,P,A,Definite,1,N,I,21
D,US,1449,M,1969,A,P,A,Definite,1,N,I,25
D,US,1458,M,1948,A,P,A,Definite,1,N,I,29
D,US,1463,M,1955,T,P,A,Definite,1,N,I,12
D,US,1467,M,1955,A,P,A,Definite,1,N,I,20
D,US,1484,F,1963,A,P,A,Definite,1,N,I,10
D,US,1484,F,1963,A,P,A,Definite,1,N,I,12
D,US,1485,M,1956,A,P,A,Definite,1,N,I,10
D,US,1488,M,1947,A,P,I,Definite,1,N,I,15
D,US,1490,M,1950,C,P,A,Definite,1,N,I,10
D,US,1494,M,1941,A,N,C,Definite,6,N,T,11
D,US,1496,M,1970,A,N,A,Indefinite,1,N,I,15
D,US,1513,F,1936,T,P,A,Definite,1,N,I,15
D,US,1518,F,1961,T,N,C,Definite,2,N,I,18
D,US,1528,M,1940,A,P,A,Definite,1,I,I,16
D,US,1547,M,1965,A,P,A,Definite,1,N,I,16
D,US,1555,M,1960,A,N,A,Indefinite,1,N,I,28
P,CAN,can-2-99,M,1987,T,N,A,Definite-pn,1,P,I,1
P,CAN,can-2-99,M,1987,T,N,A,Definite-pn,1,P,I,1
P,CAN,can-2-102,M,1992,T,P,A,Definite,1,P,I,1
P,CAN,can-2-110,F,1984,T,P,A,Definite,1,P,I,1
P,CAN,can-2-110,F,1984,T,P,A,Definite,1,P,I,1
P,CAN,can-2-114,F,1992,T,P,A,Definite,1,P,I,1
P,CAN,can-2-115,F,1989,T,P,A,Definite,1,P,I,1
P,CAN,can-2-115,F,1989,T,N,A,Definite,8,P,I,1
P,CAN,can-2-115,F,1989,T,N,A,Indefinite,4,P,I,1
P,CAN,can-3-70,F,1986,T,N,A,Definite,2,P,I,1
P,CAN,can-3-70,F,1986,T,I,A,Indefinite,1,N,I,1
P,CAN,can-3-72,M,1991,T,P,A,Definite,1,N,I,2
P,CAN,can-3-73,F,1989,T,P,A,Definite,1,P,I,1
P,CAN,can-3-73,F,1989,T,P,A,Definite,1,P,I,1
P,CAN,can-3-77,F,1984,T,P,A,Definite,1,P,I,1
P,CAN,can-3-81,F,1987,T,P,A,Definite,1,P,I,1
P,CAN,can-3-82,F,1985,T,N,A,Definite,8,P,I,1
P,CAN,can-3-85,F,1991,T,P,A,Definite,1,P,I,1
P,CAN,can-3-85,F,1991,T,P,A,Definite,1,P,I,1
P,CAN,can-4-97,F,1986,T,P,A,Definite,1,P,I,1
P,CAN,can-4-100,M,1988,T,P,A,Definite,1,P,I,1
P,CAN,can-4-102,M,1984,T,N,A,Definite,2,P,I,1
P,CAN,can-4-102,M,1984,T,N,A,Definite,3,P,I,1
P,CAN,can-4-76,F,1992,T,N,C,Definite,2,D,I,1
P,CAN,can-4-80,F,1989,C,N,A,Definite,2,N,I,1
P,CAN,can-4-82,F,1985,T,N,A,Indefinite,2,P,I,1
P,CAN,can-4-82,F,1985,T,I,A,Indefinite,1,P,I,1
P,CAN,can-4-82,F,1985,T,P,A,Definite,1,P,I,1
P,CAN,can-5-97,F,1988,A,P,A,Definite,1,P,I,1
P,CAN,can-5-98,M,1987,T,N,A,Definite-pn,1,P,I,1
P,CAN,can-5-102,F,1984,C,P,A,Definite,1,P,I,1
P,CAN,can-5-105,F,1991,T,P,A,Definite,1,P,I,1
P,CAN,can-5-107,M,1985,T,P,A,Definite,1,P,I,1
P,CAN,can-5-108,F,1990,T,P,A,Definite,1,P,I,1
P,CAN,can-5-110,F,1985,T,P,A,Definite,1,P,I,1
P,CAN,can-5-110,F,1985,T,P,A,Definite,1,P,I,1
P,CAN,can-5-111,M,1984,T,P,A,Definite,1,P,I,1
P,CAN,can-5-111,M,1984,T,N,A,Definite,2,P,I,1
P,CAN,can-5-111,M,1984,T,P,A,Definite,1,P,I,1
P,CAN,can-5-111,M,1984,T,P,A,Definite,1,N,I,1
P,CAN,can-5-111,M,1984,A,P,A,Definite,1,P,I,1
P,CAN,can-5-111,M,1984,T,P,A,Definite,1,P,I,1
P,CAN,can-5-111,M,1984,T,P,A,Definite,1,P,I,1
P,CAN,can-5-112,F,1986,T,P,A,Definite,1,P,I,1
P,CAN,can-5-112,F,1986,T,P,A,Definite,1,P,I,1
P,CAN,can-7-56,M,1896,C,P,A,Definite,1,P,I,1
P,CAN,can-7-70,F,1896,T,N,A,Definite,2,P,I,1
P,CAN,can-7-70,F,1896,T,N,C,Definite,2,P,I,1
P,CAN,can-7-70,F,1896,A,N,C,Definite,3,N,I,1
P,CAN,can-7-70,F,1896,T,N,I,Definite,4,P,I,1
P,CAN,can-7-70,F,1896,T,P,A,Definite,1,P,I,1
P,CAN,can-7-72,M,1896,T,P,A,Definite,1,P,I,1
P,CAN,can-7-73,M,1896,T,P,A,Definite,1,P,I,1
P,CAN,can-7-81,M,1896,A,N,I,Definite,8,N,I,1
P,CAN,can-7-122,F,1896,T,P,A,Definite,1,P,I,1
P,CAN,can-7-122,F,1896,T,P,A,Definite,1,P,I,1
P,CAN,can-b-97,M,1959,T,N,C,Definite,4,P,I,1
P,CAN,can-b-67,F,1973,T,N,A,Definite-pn,1,P,I,1
P,CAN,can-b-99,F,1934,T,P,A,Definite,1,P,I,1
P,CAN,can-b-69,F,1924,T,P,A,Definite,1,P,I,1
P,CAN,can-b-75,M,1951,A,P,A,Definite,2,P,I,1
P,CAN,can-b-78,F,1924,T,N,A,Definite,2,P,I,1
P,CAN,can-b-82,M,1926,T,N,A,Definite,2,P,I,1
P,CAN,can-b-84,F,1921,T,N,I,Definite,2,P,I,1
P,CAN,can-b-84,F,1921,T,N,I,Definite,2,P,I,1
P,CAN,can-f-97,F,1987,T,N,A,Definite-pn,2,P,A,1
P,CAN,can-f-98,F,1986,T,P,A,Definite,1,P,I,1
P,CAN,can-f-101,F,1983,T,N,A,Definite,5,P,I,1
P,CAN,can-f-101,F,1983,T,N,A,Definite,2,P,I,1
P,CAN,can-f-103,F,1981,T,P,A,Definite,1,P,I,1
P,CAN,can-h-71,M,1983,T,P,A,Definite,1,P,I,1
P,CAN,can-h-106,F,1963,T,P,A,Definite,1,P,A,1
P,CAN,can-h-77,M,1944,T,P,A,Definite,1,P,I,1
P,CAN,can-h-90,F,1942,T,N,A,Definite-pn,1,P,A,1
P,CAN,can-I-54,F,1922,T,I,A,Definite,2,N,I,1
P,CAN,can-I-56,M,1971,T,N,A,Definite-pn,1,P,I,1
P,CAN,can-I-56,M,1971,C,P,A,Definite,1,P,I,1
P,CAN,can-k-74,F,1950,T,P,A,Definite,1,N,I,1
P,CAN,can-k-114,F,1912,T,P,A,Definite,1,P,I,1
P,CAN,can-k-114,F,1912,T,N,A,Indefinite,4,P,I,1
P,CAN,can-k-84,F,1981,T,P,A,Definite,1,D,I,1
P,CAN,can-k-118,M,1931,T,P,A,Definite,1,P,I,1
P,CAN,can-l-67,M,1931,T,N,I,Definite,3,P,I,1
P,CAN,can-l-68,F,1973,T,P,A,Definite,1,P,I,1
P,CAN,can-l-72,F,1956,T,P,A,Definite,1,P,I,1
P,CAN,can-N-49,M,1958,T,N,A,Definite-pn,1,P,I,1
P,CAN,can-N-50,F,1960,T,P,A,Definite,1,P,I,1
P,CAN,can-N-50,F,1960,T,P,A,Definite,1,P,I,1
P,CAN,can-N-50,F,1960,T,P,A,Definite,1,P,I,1
P,CAN,can-N-52,M,1943,T,P,A,Definite,1,P,I,1
P,CAN,can-N-54,F,1976,T,P,A,Definite,1,D,I,1
P,CAN,can-N-71,F,1977,T,N,A,Indefinite,3,P,I,1
P,CAN,can-N-104,F,1948,C,P,A,Definite,1,P,I,1
P,CAN,can-N-104,F,1948,T,I,A,Indefinite,1,P,I,1
P,CAN,can-N-107,F,1978,T,P,A,Definite,1,P,I,1
P,CAN,can-N-110,F,1950,T,N,A,Definite,5,P,I,1
P,CAN,can-N-111,M,1978,A,P,A,Definite,1,D,I,1
P,CAN,can-N-81,F,1931,T,P,A,Definite,1,P,I,1
P,CAN,can-N-113,F,1979,T,P,A,Definite,1,P,I,1
P,CAN,can-N-81,F,1931,T,N,A,Definite,3,P,A,1
P,CAN,can-N-83,F,1969,T,I,A,Indefinite,1,N,I,1
P,CAN,can-N-116,F,1966,T,N,A,Indefinite,2,P,I,1
P,CAN,can-N-116,F,1966,T,P,A,Definite,1,P,I,1
P,CAN,can-N-116,F,1966,T,P,A,Definite,1,P,I,1
P,CAN,can-N-85,F,1921,C,P,A,Definite,1,P,I,1
P,CAN,can-N-85,F,1921,T,P,A,Definite,1,P,I,1
P,CAN,can-N-85,F,1921,T,P,A,Definite,1,P,I,1
P,CAN,can-Q-68,F,1987,T,P,A,Definite,1,P,I,1
P,CAN,can-Q-71,F,1985,A,N,I,Indefinite,1,N,T,1
P,CAN,can-Q-71,F,1985,T,P,A,Definite,1,P,I,1
P,CAN,can-r-72,M,1917,T,N,A,Definite,2,D,I,1
P,CAN,can-r-73,M,1988,T,N,A,Indefinite,6,P,I,1
P,CAN,can-r-75,F,1985,C,N,A,Definite,2,P,I,1
P,CAN,can-r-81,M,1977,T,P,A,Definite,1,P,I,1
P,CAN,can-r-83,F,1972,T,N,A,Definite,2,P,I,1
P,CAN,can-W-95,F,1927,T,P,A,Definite,1,P,I,1
P,CAN,can-W-91,M,1918,T,N,A,Indefinite,5,P,A,1
P,CAN,can-W-91,M,1918,T,N,A,Definite,3,P,I,1
P,CAN,can-W-43,M,1931,T,P,A,Definite,1,P,I,1
P,CAN,can-W-43,M,1931,T,P,A,Definite,1,P,I,1
P,CAN,can-W-43,M,1931,T,N,A,Definite,8,P,I,1
P,CAN,can-W-43,M,1931,T,N,A,Indefinite,2,N,I,1
P,CAN,can-W-43,M,1931,T,N,A,Definite,7,P,I,1
P,CAN,can-W-43,M,1931,T,P,A,Definite,1,P,I,1
P,CAN,can-W-126,F,1925,T,N,A,Definite,4,I,I,1
P,CAN,can-W-97,F,1974,T,N,A,Definite,2,I,I,1
P,CAN,can-W-105,F,1973,T,N,I,Indefinite,1,P,I,1
P,CAN,can-W-109,F,1920,T,P,A,Definite,1,P,I,1
P,CAN,can-W-79,M,1978,T,I,A,Indefinite,1,P,I,1
P,CAN,can-W-83,M,1954,T,P,A,Definite,1,P,I,1
P,CAN,can-W-84,F,1930,T,P,A,Definite,1,P,I,1
P,CAN,can-W-84,F,1930,T,N,A,Definite,2,P,I,1
P,CAN,can-W-118,M,1981,A,N,A,Indefinite,3,N,I,1
P,CAN,can-W-118,M,1981,T,N,A,Indefinite,4,D,I,1
P,CAN,can-W-118,M,1981,T,P,A,Definite,1,P,I,1
P,CAN,can-y-65,F,1978,T,P,A,Definite,1,P,I,1
P,CAN,can-y-69,F,1992,T,P,A,Definite,1,P,I,1
P,CAN,can-y-71,F,1977,T,P,A,Definite,1,P,I,1
P,CAN,can-y-71,F,1977,T,P,A,Definite,1,P,I,1
P,CAN,can-y-71,F,1977,T,P,A,Definite,1,P,I,1
P,CAN,can-y-77,M,1919,T,N,A,Indefinite,3,P,A,1
P,CAN,can-y-81,F,1924,T,N,A,Definite,3,P,I,1
P,CAN,can-y-85,M,1961,T,P,A,Definite,1,P,I,1
P,CAN,can-y-85,M,1961,T,P,A,Definite,1,P,I,1
P,CAN,can-y-85,M,1961,T,P,A,Definite,1,D,I,1
P,CAN,can-3-70,F,1986,A,P,A,Definite,1,N,I,2
P,CAN,can-5-103,M,1984,C,P,A,Definite,1,N,I,2
P,CAN,can-7-72,M,1896,T,N,A,Indefinite,7,N,I,2
P,CAN,can-7-108,F,1896,T,N,C,Definite,2,N,I,2
P,CAN,can-h-98,F,1990,T,N,A,Definite,2,P,I,2
P,CAN,can-h-76,F,1943,A,P,A,Definite,1,N,I,2
P,CAN,can-I-50,F,1949,T,N,A,Definite,2,I,I,2
P,CAN,can-l-68,F,1973,A,P,I,Definite,1,N,I,2
P,CAN,can-N-98,F,1940,T,P,A,Definite,1,N,I,2
P,CAN,can-N-72,F,1972,T,N,A,Definite,2,N,I,2
P,CAN,can-N-81,F,1931,T,N,A,Definite,2,N,I,2
P,CAN,can-N-119,M,1919,T,N,A,Definite,2,N,I,2
P,CAN,can-r-82,F,1924,T,N,A,Indefinite,1,N,L,2
P,CAN,can-W-95,F,1927,T,N,A,Definite,2,N,I,2
P,CAN,can-W-45,M,1920,A,N,I,Definite,3,N,I,2
P,CAN,can-W-33,M,1942,T,N,I,Indefinite,3,N,I,2
P,CAN,can-W-61,M,1921,A,P,A,Definite,1,N,I,2
P,CAN,can-W-126,F,1925,T,P,A,Definite,1,D,I,2
P,CAN,can-W-83,M,1954,T,N,A,Definite,2,N,I,2
P,CAN,can-y-66,F,1946,A,N,I,Definite,5,N,I,2
P,CAN,can-y-77,M,1919,T,N,A,Definite,2,N,I,2
P,CAN,can-y-85,M,1961,T,P,A,Definite,1,N,I,2
P,CAN,can-y-88,M,1945,A,N,I,Definite,3,N,I,2
P,CAN,can-b-88,M,1918,A,N,A,Definite,2,N,I,3
P,CAN,can-h-104,F,1950,T,P,A,Definite,1,I,I,3
P,CAN,can-N-83,F,1969,A,I,A,Definite,3,N,I,3
P,CAN,can-r-71,M,1949,T,I,A,Indefinite,1,N,I,3
P,CAN,can-3-80,F,1987,A,N,A,Indefinite,1,N,I,4
P,CAN,can-5-107,M,1985,A,N,A,Indefinite,1,N,I,4
P,CAN,can-7-51,M,1896,A,N,I,Definite,6,N,I,4
P,CAN,can-b-82,M,1926,A,N,A,Indefinite,3,N,I,4
P,CAN,can-b-85,F,1934,A,N,C,Definite-pn,3,N,I,4
P,CAN,can-5-111,M,1984,T,N,C,Definite,2,P,I,5
P,CAN,can-7-81,M,1896,A,N,A,Definite,2,N,I,5
P,CAN,can-b-97,M,1959,T,N,A,Indefinite,2,N,I,5
P,CAN,can-b-89,M,1976,A,N,I,Indefinite,3,N,I,5
P,CAN,can-N-98,F,1940,T,N,A,Definite,2,N,I,5
P,CAN,can-W-43,M,1931,T,N,A,Definite-pn,1,P,I,4
P,CAN,can-W-115,F,1975,A,P,I,Definite,1,N,I,5
P,CAN,can-7-70,F,1896,T,N,I,Definite,3,N,I,6
P,NZ,Agnes Shacklock,F,1891,T,N,A,Indefinite,4,P,I,1
P,NZ,Agnes Shacklock,F,1891,T,N,A,Indefinite,4,P,I,1
P,NZ,Alice Mackie,F,1877,T,N,A,Definite-pn,2,P,I,1
P,NZ,Alice Mackie,F,1877,T,N,A,Definite,2,P,I,1
P,NZ,Andrew Fullarton,M,1871,T,P,A,Definite,1,P,I,1
P,NZ,Annette Golding,F,1923,T,P,A,Definite,1,P,I,1
P,NZ,Annette Golding,F,1923,A,N,A,Definite,7,N,I,2
P,NZ,Annie Hamilton,F,1877,T,P,A,Definite,1,P,I,1
P,NZ,Bill Gillespie,M,1924,T,N,A,Definite-pn,1,N,I,2
P,NZ,Catherine Dudley,F,1886,T,P,A,Definite,1,P,I,1
P,NZ,Catherine Dudley,F,1886,T,P,A,Definite,1,P,I,1
P,NZ,Cornelius Magner,M,1889,A,N,A,Definite-pn,1,N,I,3
P,NZ,Denis Sumpter,M,1904,A,N,L,Definite,10,N,I,2
P,NZ,Edith German,F,1868,T,N,C,Definite,3,D,I,1
P,NZ,Edward Twort,M,1915,T,N,A,Definite,2,P,I,1
P,NZ,Elsie Robinson,F,1928,A,N,A,Definite,2,P,I,1
P,NZ,Eric Robinson,M,1919,T,N,A,Definite,2,P,A,1
P,NZ,Eunice Yeatman,F,1918,T,P,A,Definite,1,P,I,1
P,NZ,fon94-3,F,1942,T,P,A,Definite,1,P,I,1
P,NZ,fon94-4b,F,1942,T,P,A,Definite,1,P,I,1
P,NZ,fon95-5b,F,1954,T,P,A,Definite,1,P,I,1
P,NZ,fon99-6b,F,1949,T,N,A,Definite,3,P,I,1
P,NZ,fop94-13a,F,1948,T,N,A,Definite,3,N,I,2
P,NZ,fop94-27a,F,1948,T,N,C,Definite,3,N,A,2
P,NZ,Frances Rigby,F,1867,T,N,A,Definite-pn,1,P,I,1
P,NZ,fyn01-18,F,1973,T,P,A,Definite,1,P,I,1
P,NZ,fyn01-8b,F,1981,T,N,A,Definite-pn,1,D,I,1
P,NZ,fyn02-1a,F,1977,T,P,A,Definite,1,P,I,1
P,NZ,fyn03-1a,F,1981,T,P,A,Definite,1,P,I,1
P,NZ,fyn95-14,F,1964,A,N,A,Definite,2,N,I,2
P,NZ,fyn96-9a,F,1968,T,P,A,Definite,1,N,I,5
P,NZ,fyn99-11a,F,1968,A,P,A,Definite,1,P,I,1
P,NZ,fyp94-24,F,1966,T,N,I,Indefinite,4,P,A,1
P,NZ,fyp94-29a,F,1968,T,P,A,Definite,1,P,I,1
P,NZ,Hannah Cross,F,1851,T,N,A,Definite,2,D,I,1
P,NZ,Hannah Cross,F,1851,T,N,A,Definite,2,P,I,1
P,NZ,Henry Swarbrick,M,1889,A,N,I,Indefinite,9,N,I,2
P,NZ,Henry Swarbrick,M,1889,A,N,I,Definite,4,N,I,2
P,NZ,Henry Swarbrick,M,1889,A,N,L,Definite,3,N,I,2
P,NZ,Henry Swarbrick,M,1889,A,N,I,Definite,3,N,I,2
P,NZ,Irene Whalan,F,1916,T,N,A,Definite,2,P,I,1
P,NZ,Ivy Kench,F,1922,T,N,A,Definite,3,P,I,1
P,NZ,Jack Reid,M,1921,A,N,A,Indefinite,2,N,I,1
P,NZ,Jack Reid,M,1921,T,P,A,Definite,1,P,I,1
P,NZ,James Stewart,M,1876,A,P,A,Definite,1,P,I,1
P,NZ,Jane Reid,F,1877,T,P,A,Definite,1,P,I,1
P,NZ,Jean Watt,F,1908,T,N,A,Indefinite,2,P,I,1
P,NZ,Jean Watt,F,1908,T,N,I,Definite,3,D,I,1
P,NZ,Jim Wilcox,M,1929,A,N,C,Definite,2,N,T,2
P,NZ,John McLew,M,1875,T,P,A,Definite,1,P,I,1
P,NZ,Kathleen Fountain,F,1906,T,N,A,Definite-pn,1,D,I,1
P,NZ,Kathleen Fountain,F,1906,T,N,I,Definite,2,P,I,1
P,NZ,Ken Algie,M,1953,T,N,A,Definite-pn,1,P,I,1
P,NZ,Ken Algie,M,1953,T,P,A,Definite,1,D,I,1
P,NZ,Lloyd Algie,M,1926,T,N,A,Definite,2,P,I,1
P,NZ,Marjorie Stewart,F,1915,T,N,A,Definite-pn,2,P,I,1
P,NZ,Marjorie Stewart,F,1915,T,N,C,Definite,3,P,I,1
P,NZ,Marjorie Stewart,F,1915,T,N,C,Definite,5,P,I,1
P,NZ,Marjorie Stewart,F,1915,T,N,A,Definite,4,P,I,1
P,NZ,Mary Ann Turnbull,F,1875,T,P,A,Definite,1,P,I,1
P,NZ,Mary Ann Turnbull,F,1875,T,N,A,Definite,2,P,I,1
P,NZ,Mary Ann Turnbull,F,1875,T,N,A,Definite,2,P,I,1
P,NZ,Mavis Jackson,F,1919,T,I,A,Indefinite,2,P,I,1
P,NZ,mon94-28b,M,1944,A,I,A,Indefinite,1,N,I,2
P,NZ,mon94-35a,M,1935,T,N,A,Definite-pn,1,N,I,1
P,NZ,mop00-10a,M,1947,T,N,C,Indefinite,4,N,I,3
P,NZ,mop01-4,M,1954,C,N,A,Indefinite,2,P,I,1
P,NZ,mop95-3,M,1940,T,N,A,Indefinite,1,N,I,1
P,NZ,Mrs Fullarton,F,1864,T,P,A,Definite,1,P,I,1
P,NZ,Mrs Fullarton,F,1864,T,N,A,Definite-pn,1,P,I,1
P,NZ,myn00-17a,M,1976,C,N,A,Definite,2,P,I,1
P,NZ,myn00-17a,M,1976,C,N,A,Indefinite,4,P,I,1
P,NZ,myn00-17a,M,1976,C,N,A,Definite,2,P,I,1
P,NZ,myn03-2c,M,1976,C,P,A,Definite,1,P,I,1
P,NZ,myn94-27b,M,1973,T,N,C,Definite,3,P,I,1
P,NZ,myn95-11a,M,1971,T,P,A,Definite,1,N,I,2
P,NZ,myn96-21b,M,1976,T,P,A,Definite,1,P,I,1
P,NZ,myp94-21a,M,1974,T,N,A,Definite,2,I,I,1
P,NZ,myp98-12b,M,1974,T,N,L,Definite-pn,1,I,I,1
P,NZ,Paddy Crosby,M,1865,A,N,A,Definite,3,N,I,3
P,NZ,Pat Toomey,F,1893,T,P,A,Indefinite,3,N,I,2
P,NZ,Sam Temple,M,1868,T,P,A,Definite,1,P,A,1
P,NZ,Thomas Ryan,M,1919,T,N,C,Definite,3,N,I,1
P,NZ,Vivian Young,M,1885,T,N,A,Definite-pn,2,N,I,2
P,NZ,William Dufty,M,1865,T,N,A,Definite-pn,1,P,I,1
P,NZ,William Dufty,M,1865,T,N,A,Definite-pn,1,P,I,1
P,UK,uk-plus-128,F,1945,T,N,A,Definite,9,D,I,1
P,UK,uk-A-66,M,1933,T,N,C,Definite,2,P,I,1
P,UK,uk-A-67,M,1926,A,N,A,Indefinite,5,N,I,1
P,UK,uk-A-72,F,1920,T,N,A,Definite,2,I,I,1
P,UK,uk-A-74,F,1917,T,N,A,Definite-pn,1,P,I,1
P,UK,uk-A-74,F,1917,T,P,A,Definite,1,P,I,1
P,UK,uk-A-74,F,1917,T,P,A,Definite,1,P,I,1
P,UK,uk-A-75,M,1921,T,I,A,Indefinite,1,P,I,1
P,UK,uk-A-79,M,1933,T,N,A,Definite,2,P,I,1
P,UK,uk-A-79,M,1933,T,N,A,Definite,3,D,I,1
P,UK,uk-B-99,M,1915,T,N,A,Definite-pn,1,D,I,1
P,UK,uk-B-102,M,1919,T,N,A,Definite,2,D,I,1
P,UK,uk-C-97,F,1914,T,N,A,Definite-pn,1,P,I,1
P,UK,uk-C-98,M,1918,T,P,A,Definite,1,P,I,1
P,UK,uk-C-102,M,1927,T,N,C,Definite-pn,1,P,I,1
P,UK,uk-C-105,M,1919,T,N,A,Indefinite,3,P,I,1
P,UK,uk-C-113,F,1914,T,N,A,Definite,2,P,I,1
P,UK,uk-C-116,M,1925,T,I,A,Indefinite,1,P,I,1
P,UK,uk-D-97,F,1939,T,P,A,Definite,1,P,I,1
P,UK,uk-D-97,F,1939,T,P,A,Definite,1,P,I,1
P,UK,uk-D-97,F,1939,T,N,A,Definite,9,P,I,1
P,UK,uk-H-99,M,1929,T,N,A,Definite-pn,1,P,I,1
P,UK,uk-H-101,M,1954,T,I,A,Indefinite,2,P,I,1
P,UK,uk-H-107,F,1961,T,P,A,Definite,1,P,I,1
P,UK,uk-H-114,M,1971,T,P,A,Definite,1,P,I,1
P,UK,uk-M-53,F,1963,T,P,A,Definite,1,P,I,1
P,UK,uk-M-65,F,1978,T,P,A,Definite,1,P,I,1
P,UK,uk-M-67,M,1979,T,P,A,Definite,1,P,I,1
P,UK,uk-M-104,F,1922,T,P,A,Definite,1,P,I,1
P,UK,uk-M-104,F,1922,T,P,A,Definite,1,P,I,1
P,UK,uk-M-105,M,1927,A,N,A,Indefinite,2,D,I,1
P,UK,uk-M-108,M,1925,T,N,A,Definite,2,D,I,1
