Speaker,word,norm_F1,Proactive,Reactive,Style,BirthYear,Sex,PartnerEthnicity,PhillyLiveTime,HighSchoolType,Occupation_Group,wordLength
S41,lined,659,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,stripes,773,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,slice,687,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,i,803,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,decides,763,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,i,977,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,rides,832,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,i,1129,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,time,841,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,i,1063,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,hike,846,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,ties,712,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,delight,650,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,slight,590,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,like,621,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,my,797,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,2
S41,stripes,574,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,arrives,846,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,i,1298,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,1161,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,slice,1021,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,like,776,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,bites,800,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,dice,759,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,like,847,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,my,776,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,2
S41,types,741,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,trying,807,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,6
S41,delightful,750,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,10
S41,bible,1050,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,5
S41,i,875,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,pine,653,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,pipes,811,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,high,923,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,unlike,654,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,nicely,596,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,precise,604,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,cries,757,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,fried,706,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,mines,673,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,fried,761,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,i,817,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,lined,688,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,sights,809,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,bible,856,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,5
S41,i,820,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,822,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,types,735,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,hike,568,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,i,942,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,dime,610,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,pipes,713,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,bribe,680,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,writes,465,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,divine,670,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,sights,772,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,right,743,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,5
S41,tide,839,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,fights,794,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,child,1178,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,5
S41,spite,707,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,i,884,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,fries,773,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,knives,621,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,delight,673,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,spice,692,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,like,805,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,i,979,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,985,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,779,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,i,840,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,decides,826,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,7
S41,my,752,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,2
S41,i,890,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,knives,631,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,high,651,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,dime,681,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,delightful,696,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,10
S41,nicely,597,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,spine,598,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,bites,786,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,spice,769,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,described,764,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,9
S41,skies,923,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,like,771,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,life,798,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,crimes,590,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,6
S41,i,819,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,spite,787,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,i,669,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,ties,806,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,like,791,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S41,tide,861,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,4
S41,rides,840,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,i,726,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,1
S41,alike,754,Stronger Proactive Control,Stronger Reactive Control,Read,1993,Female,I am single,My whole life,Public,Service,5
S41,like,828,Stronger Proactive Control,Stronger Reactive Control,Conversational,1993,Female,I am single,My whole life,Public,Service,4
S42,slight,679,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,6
S42,arrives,843,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,7
S42,spine,692,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,5
S42,like,767,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,4
S42,like,751,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,4
S42,i'm,917,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,3
S42,wiped,639,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,5
S42,spice,648,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,5
S42,i,629,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,1
S42,my,914,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,2
S42,dice,629,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,4
S42,like,825,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,4
S42,unlike,672,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,6
S42,stripes,637,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,7
S42,i'm,782,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,3
S42,like,763,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,4
S42,bribe,707,Stronger Proactive Control,Stronger Reactive Control,Read,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,5
S42,my,837,Stronger Proactive Control,Stronger Reactive Control,Conversational,1998,Male,Puerto Rican,My whole life,Other (please specify).,Service,2
